date,page,segment,clicks,impressions,position
2026-02-14,P25,local,1,22,20.13
2026-02-15,P01,general,0,47,15.65
2026-02-15,P01,local,0,26,15.16
2026-02-15,P02,general,0,49,12.51
2026-02-15,P02,local,0,27,12.91
2026-02-15,P03,general,1,49,15.99
2026-02-15,P03,local,1,25,15.82
2026-02-15,P04,general,4,50,17.38
2026-02-15,P04,local,2,47,16.95
2026-02-15,P05,general,5,93,5.11
2026-02-15,P05,local,3,62,5.49
2026-02-15,P06,general,2,26,12.79
2026-02-15,P06,local,0,20,12.11
2026-02-15,P07,general,1,95,11.23
2026-02-15,P07,local,0,33,10.86
2026-02-15,P08,general,4,92,4.59
2026-02-15,P08,local,4,28,4.64
2026-02-15,P09,general,4,66,10.08
2026-02-15,P09,local,0,22,9.97
2026-02-15,P10,general,0,33,14.52
2026-02-15,P10,local,0,14,13.84
2026-02-15,P11,general,1,23,11.71
2026-02-15,P11,local,1,18,11.78
2026-02-15,P12,general,2,49,6.67
2026-02-15,P12,local,2,23,6.93
2026-02-15,P13,general,5,70,6.03
2026-02-15,P13,local,1,46,5.76
2026-02-15,P14,general,2,31,18.46
2026-02-15,P14,local,0,23,18.5
2026-02-15,P15,general,1,26,22.16
2026-02-15,P15,local,0,11,21.41
2026-02-15,P16,general,3,51,15.79
2026-02-15,P16,local,1,36,15.58
2026-02-15,P17,general,3,75,9.15
2026-02-15,P17,local,1,40,9.1
2026-02-15,P18,general,2,50,15.9
2026-02-15,P18,local,3,28,15.67
2026-02-15,P19,general,6,104,5.36
2026-02-15,P19,local,11,65,5.42
2026-02-15,P20,general,4,38,8.08
2026-02-15,P20,local,3,33,7.31
2026-02-15,P21,general,5,70,9.62
2026-02-15,P21,local,7,73,10.23
2026-02-15,P22,general,1,54,16.83
2026-02-15,P22,local,1,24,16.3
2026-02-15,P23,general,5,61,10.31
2026-02-15,P23,local,0,24,9.21
2026-02-15,P24,general,1,63,13.78
2026-02-15,P24,local,4,40,14.68
2026-02-15,P25,general,0,18,17.39
2026-02-15,P25,local,0,25,17.71
2026-02-16,P01,general,1,59,14.75
2026-02-16,P01,local,1,36,14.34
2026-02-16,P02,general,3,63,10.68
2026-02-16,P02,local,3,50,10.41
2026-02-16,P03,general,0,71,14.54
2026-02-16,P03,local,5,34,14.51
2026-02-16,P04,general,2,59,20.14
2026-02-16,P04,local,1,38,19.55
2026-02-16,P05,general,11,119,5.35
2026-02-16,P05,local,5,82,4.9
2026-02-16,P06,general,0,44,14.42
2026-02-16,P06,local,0,24,13.99
2026-02-16,P07,general,6,138,10.46
2026-02-16,P07,local,4,52,10.1
2026-02-16,P08,general,5,98,4.55
2026-02-16,P08,local,1,46,4.44
2026-02-16,P09,general,2,59,10.05
2026-02-16,P09,local,0,25,10.43
2026-02-16,P10,general,0,47,14.62
2026-02-16,P10,local,0,20,14.42
2026-02-16,P11,general,1,31,12.29
2026-02-16,P11,local,1,24,12.1
2026-02-16,P12,general,0,49,6.34
2026-02-16,P12,local,0,28,6.43
2026-02-16,P13,general,4,70,5.8
2026-02-16,P13,local,5,74,5.74
2026-02-16,P14,general,3,57,21.02
2026-02-16,P14,local,1,36,20.15
2026-02-16,P15,general,0,49,20.04
2026-02-16,P15,local,0,14,19.46
2026-02-16,P16,general,1,83,16.67
2026-02-16,P16,local,0,55,15.13
2026-02-16,P17,general,3,110,8.94
2026-02-16,P17,local,1,45,8.26
2026-02-16,P18,general,1,90,14.81
2026-02-16,P18,local,1,37,15.33
2026-02-16,P19,general,6,129,6.15
2026-02-16,P19,local,4,75,5.93
2026-02-16,P20,general,5,60,7.13
2026-02-16,P20,local,0,50,6.98
2026-02-16,P21,general,4,82,11.02
2026-02-16,P21,local,4,68,11.38
2026-02-16,P22,general,4,60,19.81
2026-02-16,P22,local,0,28,18.76
2026-02-16,P23,general,3,80,9.96
2026-02-16,P23,local,0,43,9.88
2026-02-16,P24,general,0,66,16.21
2026-02-16,P24,local,0,27,14.71
2026-02-16,P25,general,2,35,18.5
2026-02-16,P25,local,0,32,16.78
2026-02-17,P01,general,4,61,15.26
2026-02-17,P01,local,1,31,14.72
2026-02-17,P02,general,5,93,10.89
2026-02-17,P02,local,1,31,11.27
2026-02-17,P03,general,3,69,14.86
2026-02-17,P03,local,2,34,16.1
2026-02-17,P04,general,1,63,18.14
2026-02-17,P04,local,0,43,17.26
2026-02-17,P05,general,11,144,4.63
2026-02-17,P05,local,8,99,5.17
2026-02-17,P06,general,2,34,13.4
2026-02-17,P06,local,0,27,14.27
2026-02-17,P07,general,4,114,10.94
2026-02-17,P07,local,2,52,11.09
2026-02-17,P08,general,12,112,4.83
2026-02-17,P08,local,5,42,4.83
2026-02-17,P09,general,2,60,11.1
2026-02-17,P09,local,1,30,10.22
2026-02-17,P10,general,0,50,14.36
2026-02-17,P10,local,0,23,14.06
2026-02-17,P11,general,1,22,11.48
2026-02-17,P11,local,0,17,12.05
2026-02-17,P12,general,3,65,6.43
2026-02-17,P12,local,1,26,6.07
2026-02-17,P13,general,2,85,6.56
2026-02-17,P13,local,2,64,6.14
2026-02-17,P14,general,0,62,20.55
2026-02-17,P14,local,2,27,19.88
2026-02-17,P15,general,3,43,19.85
2026-02-17,P15,local,0,17,19.89
2026-02-17,P16,general,3,85,15.98
2026-02-17,P16,local,2,60,14.93
2026-02-17,P17,general,6,116,8.12
2026-02-17,P17,local,1,57,8.1
2026-02-17,P18,general,0,77,15.49
2026-02-17,P18,local,2,45,15.8
2026-02-17,P19,general,8,134,5.53
2026-02-17,P19,local,2,76,5.67
2026-02-17,P20,general,7,65,7.31
2026-02-17,P20,local,2,47,7.54
2026-02-17,P21,general,3,90,9.65
2026-02-17,P21,local,5,66,10.3
2026-02-17,P22,general,1,72,17.62
2026-02-17,P22,local,0,27,16.38
2026-02-17,P23,general,3,83,9
2026-02-17,P23,local,4,39,9.15
2026-02-17,P24,general,2,85,13.62
2026-02-17,P24,local,0,52,13.68
2026-02-17,P25,general,2,41,15.17
2026-02-17,P25,local,0,34,15.45
2026-02-18,P01,general,0,49,14.59
2026-02-18,P01,local,0,34,14.61
2026-02-18,P02,general,1,64,12.5
2026-02-18,P02,local,1,45,12.18
2026-02-18,P03,general,2,70,14.29
2026-02-18,P03,local,0,51,14.47
2026-02-18,P04,general,0,64,16.64
2026-02-18,P04,local,1,47,17.01
2026-02-18,P05,general,7,126,4.79
2026-02-18,P05,local,11,96,4.91
2026-02-18,P06,general,0,36,14.37
2026-02-18,P06,local,2,29,13.91
2026-02-18,P07,general,3,123,10.6
2026-02-18,P07,local,1,41,10.3
2026-02-18,P08,general,5,109,5
2026-02-18,P08,local,3,26,4.69
2026-02-18,P09,general,6,66,10.47
2026-02-18,P09,local,0,20,10.22
2026-02-18,P10,general,2,51,16.71
2026-02-18,P10,local,0,28,17.07
2026-02-18,P11,general,1,27,12.87
2026-02-18,P11,local,0,23,12.98
2026-02-18,P12,general,4,71,6.57
2026-02-18,P12,local,3,34,6.3
2026-02-18,P13,general,7,74,5.44
2026-02-18,P13,local,6,56,5.79
2026-02-18,P14,general,0,50,21.25
2026-02-18,P14,local,0,27,19.57
2026-02-18,P15,general,1,50,19.26
2026-02-18,P15,local,0,18,18.64
2026-02-18,P16,general,0,82,14.28
2026-02-18,P16,local,0,52,14.51
2026-02-18,P17,general,6,106,9.77
2026-02-18,P17,local,2,42,9.53
2026-02-18,P18,general,0,70,14.36
2026-02-18,P18,local,0,41,13.76
2026-02-18,P19,general,5,127,6.16
2026-02-18,P19,local,5,65,5.71
2026-02-18,P20,general,5,65,7.25
2026-02-18,P20,local,4,43,7.42
2026-02-18,P21,general,2,71,10.29
2026-02-18,P21,local,0,73,10.25
2026-02-18,P22,general,0,87,17.14
2026-02-18,P22,local,2,19,18.49
2026-02-18,P23,general,3,76,9.09
2026-02-18,P23,local,0,25,9.26
2026-02-18,P24,general,4,97,14.06
2026-02-18,P24,local,0,56,14.5
2026-02-18,P25,general,1,42,15.66
2026-02-18,P25,local,0,31,14.87
2026-02-19,P01,general,1,48,14.07
2026-02-19,P01,local,1,32,12.93
2026-02-19,P02,general,2,87,10.43
2026-02-19,P02,local,1,40,10.74
2026-02-19,P03,general,0,72,16.11
2026-02-19,P03,local,0,41,15.79
2026-02-19,P04,general,1,87,15.04
2026-02-19,P04,local,0,49,16.23
2026-02-19,P05,general,6,112,5.24
2026-02-19,P05,local,8,86,5.41
2026-02-19,P06,general,0,44,13.41
2026-02-19,P06,local,0,22,12.86
2026-02-19,P07,general,3,108,10.3
2026-02-19,P07,local,3,47,10.36
2026-02-19,P08,general,7,109,4
2026-02-19,P08,local,3,28,4.11
2026-02-19,P09,general,2,75,11.84
2026-02-19,P09,local,1,34,11.01
2026-02-19,P10,general,2,51,14.41
2026-02-19,P10,local,1,23,14.38
2026-02-19,P11,general,0,30,11.65
2026-02-19,P11,local,0,29,11.74
2026-02-19,P12,general,4,67,6.51
2026-02-19,P12,local,3,38,6.44
2026-02-19,P13,general,3,74,6.43
2026-02-19,P13,local,7,66,6.32
2026-02-19,P14,general,1,56,18.88
2026-02-19,P14,local,0,28,18.58
2026-02-19,P15,general,0,42,19.22
2026-02-19,P15,local,0,17,19.25
2026-02-19,P16,general,4,72,15.52
2026-02-19,P16,local,0,64,15.04
2026-02-19,P17,general,4,120,8.33
2026-02-19,P17,local,3,60,8.56
2026-02-19,P18,general,3,58,14.29
2026-02-19,P18,local,2,38,14.47
2026-02-19,P19,general,5,133,5.88
2026-02-19,P19,local,6,70,5.59
2026-02-19,P20,general,3,55,7.91
2026-02-19,P20,local,1,44,8.13
2026-02-19,P21,general,3,95,11.18
2026-02-19,P21,local,2,71,12.07
2026-02-19,P22,general,1,84,17.17
2026-02-19,P22,local,0,40,16.37
2026-02-19,P23,general,2,81,9.33
2026-02-19,P23,local,3,39,9.35
2026-02-19,P24,general,3,85,14.16
2026-02-19,P24,local,0,38,15.06
2026-02-19,P25,general,1,34,18.22
2026-02-19,P25,local,0,33,18.55
2026-02-20,P01,general,2,71,15.66
2026-02-20,P01,local,1,30,14.78
2026-02-20,P02,general,2,54,12.12
2026-02-20,P02,local,4,51,12.07
2026-02-20,P03,general,7,90,13.43
2026-02-20,P03,local,0,47,13.26
2026-02-20,P04,general,3,84,16.46
2026-02-20,P04,local,0,45,17.52
2026-02-20,P05,general,8,126,4.71
2026-02-20,P05,local,9,118,4.97
2026-02-20,P06,general,0,29,14.14
2026-02-20,P06,local,0,26,14.2
2026-02-20,P07,general,7,132,10.24
2026-02-20,P07,local,7,52,10.02
2026-02-20,P08,general,14,106,4.24
2026-02-20,P08,local,5,40,4.12
2026-02-20,P09,general,3,83,10.41
2026-02-20,P09,local,2,24,11.13
2026-02-20,P10,general,4,56,14.7
2026-02-20,P10,local,1,21,14.61
2026-02-20,P11,general,2,25,12.62
2026-02-20,P11,local,1,20,13.23
2026-02-20,P12,general,2,67,6.4
2026-02-20,P12,local,1,26,6.72
2026-02-20,P13,general,7,79,5.85
2026-02-20,P13,local,4,42,5.8
2026-02-20,P14,general,0,60,18.17
2026-02-20,P14,local,1,25,18.22
2026-02-20,P15,general,2,55,19.39
2026-02-20,P15,local,1,17,19.18
2026-02-20,P16,general,2,85,15.59
2026-02-20,P16,local,0,59,14.83
2026-02-20,P17,general,5,102,10.33
2026-02-20,P17,local,2,48,10.5
2026-02-20,P18,general,2,77,14.4
2026-02-20,P18,local,1,49,14.26
2026-02-20,P19,general,6,143,6.56
2026-02-20,P19,local,3,76,6.58
2026-02-20,P20,general,3,69,6.66
2026-02-20,P20,local,3,51,6.73
2026-02-20,P21,general,1,105,12.08
2026-02-20,P21,local,2,54,11.63
2026-02-20,P22,general,5,76,15.94
2026-02-20,P22,local,0,33,16.61
2026-02-20,P23,general,2,87,9.12
2026-02-20,P23,local,0,34,9.19
2026-02-20,P24,general,1,82,13.75
2026-02-20,P24,local,1,30,14.07
2026-02-20,P25,general,0,27,19.84
2026-02-20,P25,local,0,25,20.14
2026-02-21,P01,general,0,39,14.5
2026-02-21,P01,local,1,17,14.08
2026-02-21,P02,general,3,48,11.09
2026-02-21,P02,local,2,31,10.82
2026-02-21,P03,general,0,55,13.69
2026-02-21,P03,local,2,25,14.03
2026-02-21,P04,general,0,58,18.72
2026-02-21,P04,local,0,28,17.61
2026-02-21,P05,general,5,107,5.08
2026-02-21,P05,local,1,73,5.13
2026-02-21,P06,general,2,39,12.65
2026-02-21,P06,local,1,18,12.86
2026-02-21,P07,general,4,108,10.91
2026-02-21,P07,local,1,34,10.71
2026-02-21,P08,general,6,78,4.66
2026-02-21,P08,local,1,39,4.83
2026-02-21,P09,general,4,66,10.28
2026-02-21,P09,local,1,27,9.68
2026-02-21,P10,general,0,48,15.26
2026-02-21,P10,local,1,11,13.31
2026-02-21,P11,general,2,21,13.18
2026-02-21,P11,local,0,16,13.29
2026-02-21,P12,general,4,56,6.86
2026-02-21,P12,local,1,18,6.97
2026-02-21,P13,general,4,63,5.74
2026-02-21,P13,local,2,36,5.63
2026-02-21,P14,general,1,32,20.09
2026-02-21,P14,local,0,16,19.98
2026-02-21,P15,general,1,38,17.53
2026-02-21,P15,local,0,21,17.24
2026-02-21,P16,general,2,53,17.07
2026-02-21,P16,local,1,37,17.12
2026-02-21,P17,general,7,74,8.5
2026-02-21,P17,local,0,30,8.77
2026-02-21,P18,general,0,50,15.3
2026-02-21,P18,local,1,29,15.53
2026-02-21,P19,general,2,104,6.43
2026-02-21,P19,local,1,51,6.22
2026-02-21,P20,general,4,51,6.45
2026-02-21,P20,local,1,25,6.93
2026-02-21,P21,general,3,73,10.03
2026-02-21,P21,local,4,59,10.15
2026-02-21,P22,general,3,44,16.79
2026-02-21,P22,local,0,25,17.65
2026-02-21,P23,general,3,47,9.37
2026-02-21,P23,local,1,34,9.28
2026-02-21,P24,general,2,63,14.02
2026-02-21,P24,local,0,24,13.6
2026-02-21,P25,general,3,31,16.21
2026-02-21,P25,local,1,21,16.78
2026-02-22,P01,general,1,47,14.7
2026-02-22,P01,local,0,31,14.96
2026-02-22,P02,general,3,54,10.69
2026-02-22,P02,local,2,47,10.58
2026-02-22,P03,general,0,57,15.42
2026-02-22,P03,local,2,26,15.45
2026-02-22,P04,general,1,54,16.74
2026-02-22,P04,local,2,31,16.02
2026-02-22,P05,general,11,96,5.26
2026-02-22,P05,local,2,57,5.04
2026-02-22,P06,general,1,24,12.68
2026-02-22,P06,local,3,25,12.41
2026-02-22,P07,general,5,101,11.69
2026-02-22,P07,local,2,33,10.95
2026-02-22,P08,general,3,73,4.53
2026-02-22,P08,local,2,27,4.44
2026-02-22,P09,general,0,57,11.06
2026-02-22,P09,local,1,20,11.32
2026-02-22,P10,general,2,44,13.13
2026-02-22,P10,local,0,25,13.14
2026-02-22,P11,general,3,27,11.83
2026-02-22,P11,local,2,15,11.78
2026-02-22,P12,general,4,50,5.41
2026-02-22,P12,local,1,19,5.42
2026-02-22,P13,general,2,52,6.36
2026-02-22,P13,local,0,31,6.26
2026-02-22,P14,general,0,35,17.59
2026-02-22,P14,local,0,25,17.99
2026-02-22,P15,general,0,33,19.77
2026-02-22,P15,local,0,16,20.51
2026-02-22,P16,general,0,56,14.27
2026-02-22,P16,local,1,37,14.56
2026-02-22,P17,general,2,71,9.99
2026-02-22,P17,local,4,38,9.85
2026-02-22,P18,general,1,49,16.4
2026-02-22,P18,local,0,23,16.54
2026-02-22,P19,general,8,125,5.72
2026-02-22,P19,local,6,72,5.38
2026-02-22,P20,general,3,38,8.05
2026-02-22,P20,local,3,24,7.64
2026-02-22,P21,general,0,61,10.98
2026-02-22,P21,local,1,59,11.71
2026-02-22,P22,general,2,52,16.87
2026-02-22,P22,local,2,30,17.13
2026-02-22,P23,general,2,82,8.61
2026-02-22,P23,local,3,24,8.16
2026-02-22,P24,general,2,72,14.41
2026-02-22,P24,local,1,32,14.51
2026-02-22,P25,general,0,23,18.16
2026-02-22,P25,local,0,19,17.2
2026-02-23,P01,general,2,59,15.83
2026-02-23,P01,local,0,35,15.47
2026-02-23,P02,general,7,79,13.09
2026-02-23,P02,local,2,34,12.56
2026-02-23,P03,general,1,60,13.12
2026-02-23,P03,local,0,43,12.63
2026-02-23,P04,general,1,76,16.39
2026-02-23,P04,local,0,48,15.83
2026-02-23,P05,general,13,130,4.75
2026-02-23,P05,local,6,101,4.87
2026-02-23,P06,general,2,52,11.55
2026-02-23,P06,local,2,24,11.9
2026-02-23,P07,general,3,140,10.65
2026-02-23,P07,local,1,45,10.47
2026-02-23,P08,general,8,107,4.3
2026-02-23,P08,local,2,33,4.44
2026-02-23,P09,general,1,77,9.21
2026-02-23,P09,local,0,25,9.56
2026-02-23,P10,general,0,51,15.89
2026-02-23,P10,local,0,21,15.12
2026-02-23,P11,general,0,28,13.79
2026-02-23,P11,local,0,19,14.03
2026-02-23,P12,general,3,64,6.67
2026-02-23,P12,local,0,31,6.83
2026-02-23,P13,general,5,72,5.51
2026-02-23,P13,local,4,65,5.86
2026-02-23,P14,general,1,38,19.02
2026-02-23,P14,local,1,21,18.4
2026-02-23,P15,general,0,53,20.25
2026-02-23,P15,local,1,24,19.71
2026-02-23,P16,general,2,90,15.56
2026-02-23,P16,local,2,59,14.33
2026-02-23,P17,general,8,114,9.14
2026-02-23,P17,local,3,59,8.7
2026-02-23,P18,general,1,68,15.47
2026-02-23,P18,local,4,42,15.22
2026-02-23,P19,general,9,164,5.08
2026-02-23,P19,local,3,72,5.54
2026-02-23,P20,general,3,69,7.54
2026-02-23,P20,local,2,55,7.4
2026-02-23,P21,general,3,83,10.31
2026-02-23,P21,local,3,71,10.87
2026-02-23,P22,general,1,63,19.28
2026-02-23,P22,local,1,32,20.75
2026-02-23,P23,general,8,86,8.54
2026-02-23,P23,local,2,36,8.98
2026-02-23,P24,general,3,78,14.65
2026-02-23,P24,local,2,41,14.94
2026-02-23,P25,general,0,42,16.7
2026-02-23,P25,local,0,27,18.1
2026-02-24,P01,general,1,47,14.67
2026-02-24,P01,local,0,31,14.89
2026-02-24,P02,general,2,56,11.06
2026-02-24,P02,local,3,53,11.04
2026-02-24,P03,general,1,76,13.79
2026-02-24,P03,local,3,43,13.37
2026-02-24,P04,general,3,71,16.8
2026-02-24,P04,local,1,45,17.02
2026-02-24,P05,general,6,127,4.69
2026-02-24,P05,local,5,85,4.9
2026-02-24,P06,general,2,50,13.52
2026-02-24,P06,local,2,19,12.8
2026-02-24,P07,general,3,122,10.58
2026-02-24,P07,local,2,42,10.93
2026-02-24,P08,general,9,111,4.66
2026-02-24,P08,local,1,40,4.45
2026-02-24,P09,general,0,85,10.75
2026-02-24,P09,local,0,24,10.75
2026-02-24,P10,general,2,61,15.24
2026-02-24,P10,local,0,22,15.89
2026-02-24,P11,general,0,33,12.88
2026-02-24,P11,local,1,15,12.66
2026-02-24,P12,general,3,79,6.6
2026-02-24,P12,local,0,28,6.82
2026-02-24,P13,general,4,73,5.89
2026-02-24,P13,local,4,71,5.68
2026-02-24,P14,general,0,29,15.76
2026-02-24,P14,local,0,32,16.07
2026-02-24,P15,general,2,42,18.26
2026-02-24,P15,local,0,21,18.51
2026-02-24,P16,general,1,89,16.65
2026-02-24,P16,local,0,50,16.25
2026-02-24,P17,general,5,94,9.2
2026-02-24,P17,local,0,56,8.76
2026-02-24,P18,general,1,82,15.48
2026-02-24,P18,local,0,36,15.98
2026-02-24,P19,general,9,141,6.29
2026-02-24,P19,local,3,65,6.28
2026-02-24,P20,general,2,65,6.83
2026-02-24,P20,local,1,41,7.15
2026-02-24,P21,general,5,90,10.52
2026-02-24,P21,local,3,71,10.19
2026-02-24,P22,general,2,73,16.65
2026-02-24,P22,local,0,37,15.28
2026-02-24,P23,general,5,74,7.65
2026-02-24,P23,local,1,40,7.33
2026-02-24,P24,general,5,91,15.21
2026-02-24,P24,local,0,47,14.82
2026-02-24,P25,general,2,34,15.64
2026-02-24,P25,local,1,37,15.42
2026-02-25,P01,general,3,70,13.65
2026-02-25,P01,local,1,35,14.71
2026-02-25,P02,general,3,82,11.32
2026-02-25,P02,local,1,37,11.21
2026-02-25,P03,general,1,74,14.32
2026-02-25,P03,local,0,39,13.44
2026-02-25,P04,general,1,73,18.04
2026-02-25,P04,local,2,53,18.44
2026-02-25,P05,general,10,155,4.86
2026-02-25,P05,local,6,93,5.2
2026-02-25,P06,general,0,43,14.21
2026-02-25,P06,local,1,34,13.19
2026-02-25,P07,general,7,133,10.75
2026-02-25,P07,local,5,52,10.38
2026-02-25,P08,general,11,119,5.12
2026-02-25,P08,local,0,28,4.88
2026-02-25,P09,general,4,86,10.79
2026-02-25,P09,local,0,34,10.72
2026-02-25,P10,general,4,55,15.03
2026-02-25,P10,local,2,20,16.63
2026-02-25,P11,general,0,35,12.59
2026-02-25,P11,local,1,30,12.18
2026-02-25,P12,general,5,71,6.43
2026-02-25,P12,local,1,29,6.83
2026-02-25,P13,general,3,68,6.64
2026-02-25,P13,local,3,63,6.53
2026-02-25,P14,general,0,42,18.1
2026-02-25,P14,local,1,31,18.22
2026-02-25,P15,general,0,42,20.92
2026-02-25,P15,local,1,26,19.48
2026-02-25,P16,general,0,59,16.68
2026-02-25,P16,local,0,52,16.43
2026-02-25,P17,general,1,106,11
2026-02-25,P17,local,1,44,10.63
2026-02-25,P18,general,2,72,14.36
2026-02-25,P18,local,0,44,14.76
2026-02-25,P19,general,12,118,6.11
2026-02-25,P19,local,5,87,6
2026-02-25,P20,general,2,55,6.83
2026-02-25,P20,local,2,47,6.84
2026-02-25,P21,general,1,77,10.4
2026-02-25,P21,local,1,77,10.25
2026-02-25,P22,general,2,63,17.32
2026-02-25,P22,local,0,41,16.11
2026-02-25,P23,general,5,97,8.16
2026-02-25,P23,local,1,22,8.6
2026-02-25,P24,general,0,79,13.65
2026-02-25,P24,local,1,48,13.52
2026-02-25,P25,general,0,43,16.41
2026-02-25,P25,local,0,30,18.09
2026-02-26,P01,general,2,55,13.79
2026-02-26,P01,local,3,38,13.74
2026-02-26,P02,general,3,72,10.55
2026-02-26,P02,local,0,38,11.13
2026-02-26,P03,general,2,70,15.75
2026-02-26,P03,local,2,29,15.02
2026-02-26,P04,general,1,69,18.33
2026-02-26,P04,local,1,52,18.42
2026-02-26,P05,general,8,124,5.5
2026-02-26,P05,local,9,72,5.54
2026-02-26,P06,general,3,44,12.75
2026-02-26,P06,local,0,29,12.59
2026-02-26,P07,general,8,138,9.91
2026-02-26,P07,local,2,52,9.3
2026-02-26,P08,general,7,104,4.42
2026-02-26,P08,local,2,33,4.58
2026-02-26,P09,general,1,77,9.38
2026-02-26,P09,local,1,38,9.46
2026-02-26,P10,general,0,45,13.87
2026-02-26,P10,local,0,25,14.58
2026-02-26,P11,general,1,32,11.69
2026-02-26,P11,local,1,18,11.21
2026-02-26,P12,general,3,68,6.18
2026-02-26,P12,local,3,38,6.44
2026-02-26,P13,general,7,91,5.81
2026-02-26,P13,local,2,57,6.1
2026-02-26,P14,general,1,54,17.56
2026-02-26,P14,local,0,29,17.97
2026-02-26,P15,general,0,50,18.67
2026-02-26,P15,local,0,30,18.45
2026-02-26,P16,general,2,78,14.14
2026-02-26,P16,local,2,53,15.19
2026-02-26,P17,general,4,108,8.16
2026-02-26,P17,local,2,51,8.37
2026-02-26,P18,general,1,72,14.26
2026-02-26,P18,local,0,43,15.33
2026-02-26,P19,general,13,137,5.44
2026-02-26,P19,local,5,83,5.39
2026-02-26,P20,general,7,59,6.84
2026-02-26,P20,local,4,55,6.48
2026-02-26,P21,general,2,83,10.46
2026-02-26,P21,local,4,72,10.29
2026-02-26,P22,general,2,78,16.69
2026-02-26,P22,local,0,30,17.17
2026-02-26,P23,general,0,75,8.44
2026-02-26,P23,local,0,35,8.19
2026-02-26,P24,general,1,88,14.06
2026-02-26,P24,local,3,36,13.79
2026-02-26,P25,general,2,49,16.68
2026-02-26,P25,local,1,27,16.44
2026-02-27,P01,general,2,45,16.87
2026-02-27,P01,local,1,28,16.78
2026-02-27,P02,general,2,69,11.85
2026-02-27,P02,local,2,41,11.79
2026-02-27,P03,general,3,62,16.19
2026-02-27,P03,local,1,45,15.31
2026-02-27,P04,general,2,78,16.87
2026-02-27,P04,local,0,37,17.06
2026-02-27,P05,general,9,119,4.54
2026-02-27,P05,local,7,93,4.71
2026-02-27,P06,general,1,39,12.48
2026-02-27,P06,local,0,22,12.98
2026-02-27,P07,general,3,125,10.56
2026-02-27,P07,local,0,51,10.32
2026-02-27,P08,general,9,92,4.22
2026-02-27,P08,local,3,54,4.38
2026-02-27,P09,general,4,81,9.58
2026-02-27,P09,local,2,36,10.15
2026-02-27,P10,general,2,58,15.38
2026-02-27,P10,local,1,30,13.61
2026-02-27,P11,general,2,34,11.53
2026-02-27,P11,local,1,37,11.12
2026-02-27,P12,general,5,73,6.16
2026-02-27,P12,local,1,33,6.48
2026-02-27,P13,general,7,84,6.13
2026-02-27,P13,local,3,50,6.14
2026-02-27,P14,general,1,37,19.76
2026-02-27,P14,local,0,40,18.76
2026-02-27,P15,general,0,42,19.9
2026-02-27,P15,local,0,27,20.22
2026-02-27,P16,general,5,81,16.1
2026-02-27,P16,local,0,49,16.1
2026-02-27,P17,general,6,94,9.84
2026-02-27,P17,local,0,51,9.57
2026-02-27,P18,general,1,67,15.1
2026-02-27,P18,local,2,31,14.51
2026-02-27,P19,general,4,117,5.79
2026-02-27,P19,local,3,74,5.81
2026-02-27,P20,general,1,72,6.68
2026-02-27,P20,local,1,43,6.42
2026-02-27,P21,general,2,100,10.86
2026-02-27,P21,local,2,90,10.69
2026-02-27,P22,general,1,62,17.04
2026-02-27,P22,local,1,29,17.1
2026-02-27,P23,general,2,75,8.34
2026-02-27,P23,local,2,34,8.44
2026-02-27,P24,general,3,97,14.09
2026-02-27,P24,local,0,37,13.92
2026-02-27,P25,general,0,39,16.5
2026-02-27,P25,local,2,30,16.12
2026-02-28,P01,general,2,46,14.4
2026-02-28,P01,local,1,22,13.78
2026-02-28,P02,general,2,66,10.54
2026-02-28,P02,local,2,33,10.11
2026-02-28,P03,general,2,55,15.69
2026-02-28,P03,local,0,19,15.29
2026-02-28,P04,general,1,56,17.53
2026-02-28,P04,local,1,37,16.7
2026-02-28,P05,general,11,104,5.01
2026-02-28,P05,local,6,70,4.89
2026-02-28,P06,general,0,28,12.2
2026-02-28,P06,local,1,25,12.5
2026-02-28,P07,general,2,103,10.4
2026-02-28,P07,local,2,47,10.46
2026-02-28,P08,general,6,75,4.25
2026-02-28,P08,local,0,30,4.37
2026-02-28,P09,general,1,54,11.74
2026-02-28,P09,local,0,28,12.32
2026-02-28,P10,general,0,49,14.64
2026-02-28,P10,local,1,22,15.07
2026-02-28,P11,general,1,16,12.77
2026-02-28,P11,local,1,20,13.07
2026-02-28,P12,general,4,60,6.03
2026-02-28,P12,local,3,20,6.32
2026-02-28,P13,general,7,69,6.2
2026-02-28,P13,local,4,39,6.06
2026-02-28,P14,general,0,25,17.76
2026-02-28,P14,local,0,24,17.06
